sensor_model,measure_unit,device,location,data_type,data,created_at
PZEM-004T,V,PZEM_6622,Instalação,Tensão,220.37374,2025-04-17 08:48:28.766854
PZEM-004T,V,PZEM_2427,Instalação,Tensão,219.04174,2025-04-17 09:18:28.766854
PZEM-004T,V,PZEM_7437,Instalação,Tensão,218.88466,2025-04-17 09:48:28.766854
PZEM-004T,V,PZEM_8964,Instalação,Tensão,217.12685,2025-04-17 10:18:28.766854
PZEM-004T,V,PZEM_1189,Instalação,Tensão,218.48975,2025-04-17 10:48:28.766854
PZEM-004T,V,PZEM_7381,Instalação,Tensão,220.81064,2025-04-17 11:18:28.766854
PZEM-004T,V,PZEM_6457,Instalação,Tensão,221.33648,2025-04-17 11:48:28.766854
PZEM-004T,V,PZEM_1913,Instalação,Tensão,219.41392,2025-04-17 12:18:28.766854
PZEM-004T,V,PZEM_3617,Instalação,Tensão,219.41653,2025-04-17 12:48:28.766854
PZEM-004T,V,PZEM_6268,Instalação,Tensão,220.14491,2025-04-17 13:18:28.766854
PZEM-004T,V,PZEM_1087,Instalação,Tensão,219.84416,2025-04-17 13:48:28.766854
PZEM-004T,V,PZEM_2603,Instalação,Tensão,220.50123,2025-04-17 14:18:28.766854
PZEM-004T,V,PZEM_1852,Instalação,Tensão,219.38522,2025-04-17 14:48:28.766854
PZEM-004T,V,PZEM_4929,Instalação,Tensão,219.60016,2025-04-17 15:18:28.766854
PZEM-004T,V,PZEM_4444,Instalação,Tensão,221.82244,2025-04-17 15:48:28.766854
PZEM-004T,V,PZEM_9037,Instalação,Tensão,221.35444,2025-04-17 16:18:28.766854
PZEM-004T,V,PZEM_8352,Instalação,Tensão,220.64642,2025-04-17 16:48:28.766854
PZEM-004T,V,PZEM_5049,Instalação,Tensão,220.15612,2025-04-17 17:18:28.766854
PZEM-004T,V,PZEM_4134,Instalação,Tensão,219.26212,2025-04-17 17:48:28.766854
PZEM-004T,V,PZEM_8067,Instalação,Tensão,218.71093,2025-04-17 18:18:28.766854
PZEM-004T,V,PZEM_7988,Instalação,Tensão,220.10282,2025-04-17 18:48:28.766854
PZEM-004T,V,PZEM_4496,Instalação,Tensão,219.99026,2025-04-17 19:18:28.766854
PZEM-004T,V,PZEM_8043,Instalação,Tensão,220.82857,2025-04-17 19:48:28.766854
PZEM-004T,V,PZEM_2022,Instalação,Tensão,218.08736,2025-04-17 20:18:28.766854
PZEM-004T,V,PZEM_4917,Instalação,Tensão,219.17222,2025-04-17 20:48:28.766854
PZEM-004T,V,PZEM_7324,Instalação,Tensão,221.83342,2025-04-17 21:18:28.766854
PZEM-004T,V,PZEM_1199,Instalação,Tensão,217.66893,2025-04-17 21:48:28.766854
PZEM-004T,V,PZEM_0984,Instalação,Tensão,219.32612,2025-04-17 22:18:28.766854
PZEM-004T,V,PZEM_1146,Instalação,Tensão,219.32669,2025-04-17 22:48:28.766854
PZEM-004T,V,PZEM_9692,Instalação,Tensão,222.09668,2025-04-17 23:18:28.766854
PZEM-004T,V,PZEM_4076,Instalação,Tensão,219.8036,2025-04-17 23:48:28.766854
PZEM-004T,V,PZEM_5600,Instalação,Tensão,219.24125,2025-04-18 00:18:28.766854
PZEM-004T,V,PZEM_8920,Instalação,Tensão,219.87638,2025-04-18 00:48:28.766854
PZEM-004T,V,PZEM_7612,Instalação,Tensão,220.77117,2025-04-18 01:18:28.766854
PZEM-004T,V,PZEM_2444,Instalação,Tensão,220.34439,2025-04-18 01:48:28.766854
PZEM-004T,V,PZEM_3614,Instalação,Tensão,220.47008,2025-04-18 02:18:28.766854
PZEM-004T,V,PZEM_5115,Instalação,Tensão,219.17524,2025-04-18 02:48:28.766854
PZEM-004T,V,PZEM_9737,Instalação,Tensão,221.19361,2025-04-18 03:18:28.766854
PZEM-004T,V,PZEM_0393,Instalação,Tensão,219.05929,2025-04-18 03:48:28.766854
PZEM-004T,V,PZEM_9632,Instalação,Tensão,219.77647,2025-04-18 04:18:28.766854
PZEM-004T,V,PZEM_0764,Instalação,Tensão,221.31669,2025-04-18 04:48:28.766854
PZEM-004T,V,PZEM_3773,Instalação,Tensão,220.6152,2025-04-18 05:18:28.766854
PZEM-004T,V,PZEM_0033,Instalação,Tensão,221.4299,2025-04-18 05:48:28.766854
PZEM-004T,V,PZEM_3302,Instalação,Tensão,220.09717,2025-04-18 06:18:28.766854
PZEM-004T,V,PZEM_6003,Instalação,Tensão,218.94459,2025-04-18 06:48:28.766854
PZEM-004T,V,PZEM_9995,Instalação,Tensão,218.74369,2025-04-18 07:18:28.766854
PZEM-004T,V,PZEM_3739,Instalação,Tensão,218.25119,2025-04-18 07:48:28.766854
PZEM-004T,V,PZEM_9672,Instalação,Tensão,220.06935,2025-04-18 08:18:28.766854
PZEM-004T,V,PZEM_1280,Instalação,Tensão,221.72894,2025-04-18 08:48:28.766854
PZEM-004T,V,PZEM_5215,Instalação,Tensão,219.79726,2025-04-18 09:18:28.766854
PZEM-004T,V,PZEM_0760,Instalação,Tensão,219.62463,2025-04-18 09:48:28.766854
PZEM-004T,V,PZEM_6515,Instalação,Tensão,219.56642,2025-04-18 10:18:28.766854
PZEM-004T,V,PZEM_3187,Instalação,Tensão,221.3578,2025-04-18 10:48:28.766854
PZEM-004T,V,PZEM_2329,Instalação,Tensão,220.1106,2025-04-18 11:18:28.766854
PZEM-004T,V,PZEM_0747,Instalação,Tensão,219.77384,2025-04-18 11:48:28.766854
PZEM-004T,V,PZEM_7918,Instalação,Tensão,219.09767,2025-04-18 12:18:28.766854
PZEM-004T,V,PZEM_1697,Instalação,Tensão,219.65177,2025-04-18 12:48:28.766854
PZEM-004T,V,PZEM_3334,Instalação,Tensão,219.37828,2025-04-18 13:18:28.766854
PZEM-004T,V,PZEM_7962,Instalação,Tensão,219.26856,2025-04-18 13:48:28.766854
PZEM-004T,V,PZEM_4639,Instalação,Tensão,219.21699,2025-04-18 14:18:28.766854
PZEM-004T,V,PZEM_0178,Instalação,Tensão,220.44836,2025-04-18 14:48:28.766854
PZEM-004T,V,PZEM_5420,Instalação,Tensão,219.10999,2025-04-18 15:18:28.766854
PZEM-004T,V,PZEM_1481,Instalação,Tensão,218.46419,2025-04-18 15:48:28.766854
PZEM-004T,V,PZEM_7172,Instalação,Tensão,220.15505,2025-04-18 16:18:28.766854
PZEM-004T,V,PZEM_0949,Instalação,Tensão,221.06793,2025-04-18 16:48:28.766854
PZEM-004T,V,PZEM_8583,Instalação,Tensão,218.67484,2025-04-18 17:18:28.766854
PZEM-004T,V,PZEM_7928,Instalação,Tensão,216.92818,2025-04-18 17:48:28.766854
PZEM-004T,V,PZEM_1097,Instalação,Tensão,218.89238,2025-04-18 18:18:28.766854
PZEM-004T,V,PZEM_1701,Instalação,Tensão,218.52484,2025-04-18 18:48:28.766854
PZEM-004T,V,PZEM_2348,Instalação,Tensão,219.14017,2025-04-18 19:18:28.766854
PZEM-004T,V,PZEM_9796,Instalação,Tensão,221.78283,2025-04-18 19:48:28.766854
PZEM-004T,V,PZEM_1146,Instalação,Tensão,222.2786,2025-04-18 20:18:28.766854
PZEM-004T,V,PZEM_4352,Instalação,Tensão,220.71148,2025-04-18 20:48:28.766854
PZEM-004T,V,PZEM_6132,Instalação,Tensão,221.06213,2025-04-18 21:18:28.766854
PZEM-004T,V,PZEM_1861,Instalação,Tensão,220.29268,2025-04-18 21:48:28.766854
PZEM-004T,V,PZEM_7687,Instalação,Tensão,219.64366,2025-04-18 22:18:28.766854
PZEM-004T,V,PZEM_4945,Instalação,Tensão,220.16615,2025-04-18 22:48:28.766854
PZEM-004T,V,PZEM_7587,Instalação,Tensão,219.6054,2025-04-18 23:18:28.766854
PZEM-004T,V,PZEM_1824,Instalação,Tensão,220.57903,2025-04-18 23:48:28.766854
PZEM-004T,V,PZEM_4647,Instalação,Tensão,218.49992,2025-04-19 00:18:28.766854
PZEM-004T,V,PZEM_3723,Instalação,Tensão,217.52143,2025-04-19 00:48:28.766854
PZEM-004T,V,PZEM_9095,Instalação,Tensão,222.49115,2025-04-19 01:18:28.766854
PZEM-004T,V,PZEM_1761,Instalação,Tensão,219.42318,2025-04-19 01:48:28.766854
PZEM-004T,V,PZEM_5187,Instalação,Tensão,221.5418,2025-04-19 02:18:28.766854
PZEM-004T,V,PZEM_4552,Instalação,Tensão,220.86686,2025-04-19 02:48:28.766854
PZEM-004T,V,PZEM_6898,Instalação,Tensão,219.79848,2025-04-19 03:18:28.766854
PZEM-004T,V,PZEM_3238,Instalação,Tensão,220.04792,2025-04-19 03:48:28.766854
PZEM-004T,V,PZEM_5030,Instalação,Tensão,220.06557,2025-04-19 04:18:28.766854
PZEM-004T,V,PZEM_1541,Instalação,Tensão,219.60759,2025-04-19 04:48:28.766854
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.87629,2025-04-08 19:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.87404,2025-04-08 19:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.8803,2025-04-08 20:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.88332,2025-04-08 20:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89032,2025-04-08 21:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89437,2025-04-08 21:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.88314,2025-04-08 22:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89447,2025-04-08 22:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89911,2025-04-08 23:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90294,2025-04-08 23:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91373,2025-04-09 00:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.9157,2025-04-09 00:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89435,2025-04-09 01:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.88546,2025-04-09 01:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.88646,2025-04-09 02:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.87602,2025-04-09 02:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.88391,2025-04-09 03:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.87708,2025-04-09 03:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.87964,2025-04-09 04:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.88864,2025-04-09 04:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90124,2025-04-09 05:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91249,2025-04-09 05:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91502,2025-04-09 06:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92061,2025-04-09 06:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92796,2025-04-09 07:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92821,2025-04-09 07:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92395,2025-04-09 08:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92067,2025-04-09 08:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91708,2025-04-09 09:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90861,2025-04-09 09:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91081,2025-04-09 10:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91811,2025-04-09 10:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90791,2025-04-09 11:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90791,2025-04-09 11:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90363,2025-04-09 12:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89174,2025-04-09 12:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.88791,2025-04-09 13:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.9165,2025-04-09 13:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.9041,2025-04-09 14:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90981,2025-04-09 14:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91151,2025-04-09 15:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89964,2025-04-09 15:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90619,2025-04-09 16:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90592,2025-04-09 16:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89932,2025-04-09 17:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89905,2025-04-09 17:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90136,2025-04-09 18:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90763,2025-04-09 18:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89916,2025-04-09 19:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90032,2025-04-09 19:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89334,2025-04-09 20:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.9048,2025-04-09 20:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90641,2025-04-09 21:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90358,2025-04-09 21:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90933,2025-04-09 22:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89993,2025-04-09 22:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.8966,2025-04-09 23:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90356,2025-04-09 23:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.88936,2025-04-10 00:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89401,2025-04-10 00:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90532,2025-04-10 01:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90444,2025-04-10 01:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89192,2025-04-10 02:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89995,2025-04-10 02:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89797,2025-04-10 03:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89447,2025-04-10 03:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89952,2025-04-10 04:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90123,2025-04-10 04:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91178,2025-04-10 05:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.9193,2025-04-10 05:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92194,2025-04-10 06:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92339,2025-04-10 06:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.9145,2025-04-10 07:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92047,2025-04-10 07:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91703,2025-04-10 08:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91675,2025-04-10 08:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92043,2025-04-10 09:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91692,2025-04-10 09:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91672,2025-04-10 10:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.9183,2025-04-10 10:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92831,2025-04-10 11:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93346,2025-04-10 11:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93224,2025-04-10 12:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93755,2025-04-10 12:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93018,2025-04-10 13:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92013,2025-04-10 13:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93434,2025-04-10 14:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93149,2025-04-10 14:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93948,2025-04-10 15:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.94008,2025-04-10 15:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93793,2025-04-10 16:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93997,2025-04-10 16:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93706,2025-04-10 17:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93108,2025-04-10 17:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92128,2025-04-10 18:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92272,2025-04-10 18:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92718,2025-04-10 19:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92753,2025-04-10 19:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93195,2025-04-10 20:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93987,2025-04-10 20:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.94326,2025-04-10 21:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93517,2025-04-10 21:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93517,2025-04-10 22:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93283,2025-04-10 22:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93548,2025-04-10 23:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93027,2025-04-10 23:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92747,2025-04-11 00:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92286,2025-04-11 00:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93141,2025-04-11 01:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93373,2025-04-11 01:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92708,2025-04-11 02:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.9236,2025-04-11 02:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92745,2025-04-11 03:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91965,2025-04-11 03:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91895,2025-04-11 04:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92886,2025-04-11 04:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92542,2025-04-11 05:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93312,2025-04-11 05:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93373,2025-04-11 06:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.94193,2025-04-11 06:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93988,2025-04-11 07:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93509,2025-04-11 07:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93559,2025-04-11 08:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92884,2025-04-11 08:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.9272,2025-04-11 09:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93051,2025-04-11 09:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92946,2025-04-11 10:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91973,2025-04-11 10:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93174,2025-04-11 11:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.938,2025-04-11 11:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.93996,2025-04-11 12:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.94139,2025-04-11 12:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.937,2025-04-11 13:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.94133,2025-04-11 13:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.94223,2025-04-11 14:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.94299,2025-04-11 14:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92481,2025-04-11 15:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91306,2025-04-11 15:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.9099,2025-04-11 16:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91148,2025-04-11 16:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.9112,2025-04-11 17:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91637,2025-04-11 17:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91221,2025-04-11 18:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91356,2025-04-11 18:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90466,2025-04-11 19:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90385,2025-04-11 19:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90052,2025-04-11 20:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90898,2025-04-11 20:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.9054,2025-04-11 21:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91928,2025-04-11 21:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90987,2025-04-11 22:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.91309,2025-04-11 22:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92201,2025-04-11 23:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.92459,2025-04-11 23:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90538,2025-04-12 00:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90807,2025-04-12 00:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90037,2025-04-12 01:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90238,2025-04-12 01:48:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.89322,2025-04-12 02:18:28.979823
Fluke 1735,kW,Ar Condicionado9647,Sala de reuniões,Fator de Potência,0.90328,2025-04-12 02:48:28.979823
